id,mssubclass,mszoning,lotarea,street,alley,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,poolarea,poolqc,fence,miscfeature,miscval,mosold,saletype,saleprice,totalporch,totalbaths,remod,age_blt,age_garage,age_remod
1569,90,RL,10260.0,Pave,NA,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,Duplex,2Story,5,4,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,5,936.0,936.0,0.0,1872.0,4,2,3,7,0,0,Attchd,1,2,484.0,3,3,3,0.0,0,0,NA,0.0,11,WD ,100000.0,0.0,3.0,0,32,32,32
2153,60,RL,12728.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,4,3,PConc,4,3,2,6,1198.0,1,0.0,333.0,1531.0,GasA,5,Y,5,1531.0,908.0,0.0,2439.0,4,1,4,7,1,3,Attchd,3,2,560.0,3,3,3,0.0,0,0,NA,0.0,1,WD ,275000.0,305.0,3.5,0,6,6,6
1467,60,RL,11690.0,Pave,NA,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,4,3,PConc,4,3,3,1,0.0,1,0.0,850.0,850.0,GasA,5,Y,5,886.0,878.0,0.0,1764.0,3,1,4,7,1,3,Attchd,1,2,560.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,207000.0,149.0,2.5,1,9,9,8
2540,20,RL,9230.0,Pave,NA,4,Lvl,4,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,5,8,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,3,3,CBlock,3,3,2,6,661.0,1,0.0,203.0,864.0,GasA,4,Y,5,1200.0,0.0,0.0,1200.0,1,1,4,7,0,0,Detchd,1,2,884.0,3,3,3,0.0,0,3,NA,0.0,10,WD ,146000.0,64.0,2.5,1,41,29,8
2368,160,RM,1890.0,Pave,NA,4,Lvl,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,3,3,CBlock,3,3,1,5,282.0,1,0.0,212.0,494.0,GasA,5,Y,5,494.0,536.0,0.0,1030.0,3,1,3,7,0,0,Detchd,1,1,264.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,116000.0,0.0,1.5,0,34,33,34
874,60,RL,9375.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,3,PConc,4,3,1,6,739.0,1,0.0,318.0,1057.0,GasA,5,Y,5,1057.0,977.0,0.0,2034.0,3,1,4,7,0,0,Attchd,2,2,645.0,3,3,3,0.0,0,4,NA,0.0,2,WD ,219500.0,612.0,3.5,1,12,11,11
463,120,RL,3480.0,Pave,NA,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1405.0,1405.0,GasA,5,Y,5,1405.0,0.0,0.0,1405.0,2,1,4,7,1,3,Attchd,2,2,478.0,3,3,3,0.0,0,0,NA,0.0,11,WD ,173000.0,184.0,2.0,0,6,6,6
784,20,RL,17140.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,1059.0,1,0.0,75.0,1134.0,GasA,5,Y,4,1229.0,0.0,0.0,1229.0,3,1,3,7,0,0,Attchd,2,1,284.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,135000.0,0.0,1.0,0,53,53,53
2149,60,RL,8749.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,654.0,1,0.0,325.0,979.0,GasA,5,Y,5,992.0,940.0,0.0,1932.0,3,1,4,7,1,4,Attchd,2,2,610.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,213000.0,120.0,3.5,0,4,4,4
2069,20,RL,11375.0,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,3,736.0,1,0.0,231.0,967.0,GasA,3,Y,5,1299.0,0.0,0.0,1299.0,3,1,4,7,1,3,Attchd,1,2,494.0,3,3,3,0.0,0,0,NA,0.0,10,WD ,150000.0,361.0,1.0,1,53,53,12
1743,120,RL,3922.0,Pave,NA,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1258.0,1258.0,GasA,5,Y,5,1402.0,0.0,0.0,1402.0,2,1,4,7,1,4,Attchd,3,3,648.0,3,3,3,0.0,0,0,NA,0.0,2,New,194201.0,136.0,2.0,1,1,1,0
472,120,RL,3182.0,Pave,NA,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,6,16.0,1,0.0,1330.0,1346.0,GasA,5,Y,5,1504.0,0.0,0.0,1504.0,1,1,4,7,1,4,Attchd,3,2,457.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,181000.0,156.0,2.0,1,4,4,3
1921,20,RL,9750.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,3,3,1,3,608.0,1,0.0,834.0,1442.0,GasA,4,Y,5,1442.0,0.0,0.0,1442.0,4,1,3,7,0,0,Attchd,2,1,301.0,3,3,3,0.0,0,0,Shed,500.0,4,COD,157900.0,275.0,1.5,0,49,49,49
2778,60,RL,13426.0,Pave,NA,3,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,894.0,1,0.0,57.0,951.0,GasA,5,Y,5,951.0,828.0,0.0,1779.0,3,1,4,7,1,3,Attchd,3,2,586.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,217000.0,315.0,3.5,1,7,7,6
526,60,FV,10574.0,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1082.0,1082.0,GasA,5,Y,5,1082.0,871.0,0.0,1953.0,3,1,4,7,1,4,Attchd,2,3,1043.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,252000.0,210.0,2.5,1,4,4,3
2795,60,RL,8726.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,872.0,872.0,GasA,5,Y,5,872.0,1037.0,0.0,1909.0,4,1,4,7,0,0,BuiltIn,2,2,529.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,197000.0,108.0,2.5,0,4,4,4
478,60,RL,7984.0,Pave,NA,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,4,3,PConc,4,3,1,1,0.0,1,0.0,868.0,868.0,GasA,5,Y,5,868.0,762.0,0.0,1630.0,3,1,4,7,1,4,BuiltIn,3,2,436.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,189500.0,168.0,2.5,1,5,5,4
2841,50,RL,8248.0,Pave,Grvl,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,686.0,686.0,GasW,4,Y,5,686.0,564.0,0.0,1250.0,3,1,2,7,0,0,Detchd,1,1,280.0,3,3,2,0.0,0,0,NA,0.0,7,WD ,116000.0,303.0,2.0,1,88,51,56
119,20,RL,9790.0,Pave,NA,4,Lvl,4,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,1,5,569.0,3,81.0,678.0,1328.0,GasA,3,Y,5,1328.0,0.0,0.0,1328.0,3,1,3,7,2,4,Attchd,1,2,528.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,143000.0,26.0,2.5,0,47,47,47
1960,20,RL,7200.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,534.0,3,96.0,246.0,876.0,GasA,3,Y,5,988.0,0.0,0.0,988.0,3,1,3,7,0,0,Attchd,1,1,276.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,119000.0,80.0,1.0,0,57,57,57
1277,50,RL,7200.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,673.0,1,0.0,181.0,854.0,GasA,2,Y,4,854.0,424.0,0.0,1278.0,4,1,3,7,0,0,Attchd,1,1,240.0,3,3,3,0.0,0,1,NA,0.0,4,WD ,127500.0,0.0,1.0,0,54,54,54
2466,60,FV,8125.0,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,858.0,858.0,GasA,5,Y,5,858.0,858.0,0.0,1716.0,3,1,4,7,0,0,Attchd,2,2,615.0,3,3,3,0.0,0,0,NA,0.0,2,WD ,200825.0,53.0,2.5,0,1,1,1
2844,30,RL,8088.0,Pave,Grvl,4,Lvl,4,Inside,3,Edwards,Feedr,Norm,1Fam,1Story,2,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,498.0,498.0,GasA,3,N,3,498.0,0.0,0.0,498.0,1,1,3,7,0,0,Detchd,1,1,216.0,2,2,1,0.0,0,0,NA,0.0,2,ConLD,35000.0,100.0,1.0,1,84,84,51
1028,60,RL,12511.0,Pave,NA,3,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,2Story,7,7,Mansard,WdShake,Plywood,Plywood,BrkFace,168.0,4,3,PConc,4,3,1,5,988.0,1,0.0,432.0,1420.0,GasA,5,Y,5,1420.0,1420.0,0.0,2840.0,4,1,4,5,2,4,Attchd,3,4,1314.0,3,4,3,0.0,0,3,NA,0.0,12,WD ,292500.0,224.0,3.0,0,30,30,30
1043,160,RM,1869.0,Pave,NA,4,Lvl,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,3,3,CBlock,3,3,1,3,321.0,1,0.0,162.0,483.0,GasA,3,Y,5,483.0,504.0,0.0,987.0,2,1,3,7,0,0,Detchd,1,1,280.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,106000.0,0.0,1.5,0,38,21,38
231,30,RL,9259.0,Pave,NA,4,Lvl,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,660.0,660.0,GasA,3,N,5,756.0,0.0,0.0,756.0,2,1,3,7,0,0,Detchd,1,2,440.0,3,3,1,0.0,0,0,NA,0.0,6,WD ,85000.0,80.0,1.0,1,83,65,60
461,20,RL,16770.0,Pave,NA,4,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,4,3,PConc,5,3,4,6,1196.0,1,0.0,516.0,1712.0,GasA,5,Y,5,1712.0,0.0,0.0,1712.0,3,1,4,7,1,4,Attchd,2,3,701.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,286500.0,401.0,3.0,1,7,7,6
33,120,RL,4043.0,Pave,NA,4,Lvl,4,Inside,3,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,360.0,1,0.0,709.0,1069.0,GasA,3,Y,5,1069.0,0.0,0.0,1069.0,2,1,3,7,1,2,Attchd,2,2,440.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,127500.0,220.0,2.0,0,33,33,33
1795,20,FV,9000.0,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1335.0,1335.0,GasA,5,Y,5,1335.0,0.0,0.0,1335.0,3,1,4,7,0,0,Attchd,2,2,575.0,3,3,3,0.0,0,0,NA,0.0,6,New,210400.0,210.0,2.0,1,1,0,0
1073,120,RL,12677.0,Pave,NA,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,5,3,PConc,5,3,4,6,1218.0,1,0.0,300.0,1518.0,GasA,5,Y,5,1518.0,0.0,0.0,1518.0,1,1,5,7,1,4,Attchd,2,2,588.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,274000.0,325.0,1.5,1,5,5,4
1576,60,RL,12852.0,Pave,NA,3,HLS,4,Corner,3,Timber,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,770.0,1,0.0,150.0,920.0,GasA,5,Y,5,920.0,860.0,0.0,1780.0,3,1,4,7,1,4,Attchd,3,2,612.0,3,3,3,0.0,0,0,NA,0.0,1,New,264966.0,192.0,3.5,0,1,1,1
2044,50,RM,10320.0,Pave,Grvl,4,Lvl,4,Corner,3,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,0.0,771.0,771.0,GasA,2,Y,5,866.0,504.0,114.0,1484.0,3,1,3,0,0,0,Detchd,1,1,264.0,3,2,1,0.0,0,0,NA,0.0,9,COD,50000.0,309.0,2.0,1,97,97,57
185,50,RM,10800.0,Pave,NA,4,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,3,1,2,686.0,1,0.0,0.0,686.0,GasA,3,Y,5,966.0,686.0,0.0,1652.0,4,1,3,7,0,0,Detchd,1,1,416.0,3,3,3,0.0,0,0,Shed,1200.0,6,WD ,139000.0,196.0,3.0,1,95,49,60
1828,60,RL,19522.0,Pave,NA,3,Bnk,4,Inside,3,Veenker,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,4,3,PConc,4,3,1,6,727.0,1,0.0,496.0,1223.0,GasA,4,Y,5,1271.0,1232.0,0.0,2503.0,3,1,4,7,1,3,Attchd,2,2,564.0,3,3,3,0.0,0,0,NA,0.0,2,WD ,300000.0,281.0,3.5,0,17,17,17
344,80,RL,13860.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,8,7,Gable,CompShg,Plywood,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,1410.0,1,0.0,542.0,1952.0,GasA,4,Y,5,2000.0,704.0,0.0,2704.0,4,1,5,7,3,3,Attchd,3,2,538.0,3,3,3,0.0,0,3,NA,0.0,7,WD ,345000.0,380.0,3.5,1,37,37,14
2152,20,RL,11927.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,4,3,PConc,4,3,4,4,408.0,6,465.0,683.0,1556.0,GasA,5,Y,5,1592.0,0.0,0.0,1592.0,3,1,4,7,1,3,Attchd,3,2,484.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,228000.0,155.0,2.0,1,13,13,12
1752,80,RL,11950.0,Pave,NA,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,5,Y,5,754.0,640.0,0.0,1394.0,3,1,4,7,1,3,BuiltIn,3,2,400.0,3,3,3,0.0,0,0,NA,0.0,10,WD ,165500.0,100.0,2.5,0,4,4,4
2637,70,RM,9906.0,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,686.0,686.0,GasA,2,N,5,810.0,518.0,0.0,1328.0,3,1,3,7,0,0,Detchd,1,1,210.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,107000.0,232.0,1.0,1,81,66,56
1000,120,RL,4923.0,Pave,NA,4,Lvl,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,5,3,3,6,1153.0,1,0.0,440.0,1593.0,GasA,5,Y,5,1593.0,0.0,0.0,1593.0,0,1,5,7,1,4,Attchd,3,2,682.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,286000.0,344.0,2.5,1,7,7,6
727,30,C (all),7879.0,Pave,NA,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,495.0,1,0.0,225.0,720.0,GasA,3,N,4,720.0,0.0,0.0,720.0,2,1,3,7,0,0,NA,0,0,0.0,0,0,1,0.0,0,2,NA,0.0,11,WD ,34900.0,638.0,1.0,1,89,2009,59
2612,20,RL,7800.0,Pave,NA,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,312.0,2,600.0,0.0,912.0,GasA,3,Y,5,912.0,0.0,0.0,912.0,2,1,3,7,0,0,Attchd,1,1,288.0,3,3,3,0.0,0,0,NA,0.0,11,WD ,115000.0,0.0,1.0,0,42,42,42
2422,120,RL,3196.0,Pave,NA,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,4,1,0.0,1,0.0,1273.0,1273.0,GasA,5,Y,5,1456.0,0.0,0.0,1456.0,2,1,4,7,1,3,Attchd,3,2,400.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,215000.0,163.0,2.0,0,3,3,3
752,70,RM,9928.0,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,2,Y,5,1272.0,672.0,0.0,1944.0,3,1,3,5,0,0,Detchd,1,1,216.0,3,3,1,0.0,0,0,Shed,400.0,6,WD ,179900.0,52.0,2.0,1,94,94,15
15,120,RL,6820.0,Pave,NA,3,Lvl,4,Corner,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,3,6,368.0,4,1120.0,0.0,1488.0,GasA,3,Y,5,1502.0,0.0,0.0,1502.0,1,1,4,7,0,0,Attchd,2,2,528.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,212000.0,194.0,2.5,0,25,25,25
2319,60,RL,13128.0,Pave,NA,3,HLS,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1074.0,1074.0,GasA,5,Y,5,1074.0,990.0,0.0,2064.0,4,1,4,7,1,4,Attchd,3,2,527.0,3,3,3,0.0,0,0,NA,0.0,1,WD ,250000.0,119.0,2.5,0,1,1,1
2681,50,RM,6240.0,Pave,NA,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1042.0,1042.0,GasA,5,Y,5,1042.0,534.0,0.0,1576.0,3,1,3,7,1,4,Detchd,1,1,225.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,149000.0,0.0,1.0,1,78,78,56
1006,60,RL,8000.0,Pave,NA,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,6,219.0,1,0.0,554.0,773.0,GasA,4,Y,5,773.0,885.0,0.0,1658.0,3,1,3,7,1,3,Attchd,3,2,431.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,188000.0,308.0,3.5,1,13,13,12
2596,30,RL,10410.0,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,3,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,713.0,713.0,GasA,5,Y,5,713.0,0.0,0.0,713.0,2,1,4,7,0,0,Detchd,1,1,371.0,2,2,1,0.0,0,0,NA,0.0,10,WD ,99800.0,236.0,1.0,1,76,70,5
2002,70,RM,10800.0,Pave,Grvl,4,Bnk,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,718.0,718.0,GasA,5,Y,5,1576.0,978.0,0.0,2554.0,3,1,3,7,0,0,Detchd,1,2,704.0,3,3,2,0.0,0,0,NA,0.0,7,WD ,159500.0,191.0,1.5,1,117,11,9
55,80,RL,13300.0,Pave,NA,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,Y,5,744.0,630.0,0.0,1374.0,3,1,4,7,1,4,BuiltIn,3,2,400.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,184500.0,100.0,3.5,0,6,6,6
2104,60,RL,9588.0,Pave,NA,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1482.0,1482.0,GasA,5,Y,5,1482.0,1092.0,0.0,2574.0,3,1,5,7,1,4,BuiltIn,3,3,868.0,3,3,3,0.0,0,0,NA,0.0,11,New,276000.0,148.0,2.5,0,0,0,0
1682,160,RL,2308.0,Pave,NA,4,Lvl,4,Corner,3,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,556.0,1,0.0,248.0,804.0,GasA,3,Y,5,804.0,744.0,0.0,1548.0,3,1,4,7,1,3,Detchd,1,2,440.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,155000.0,48.0,3.5,0,31,31,31
977,20,RL,13383.0,Pave,NA,3,Lvl,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,594.0,1,0.0,594.0,1188.0,GasA,5,Y,5,1404.0,0.0,0.0,1404.0,3,1,3,7,1,1,Attchd,1,2,504.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,160000.0,16.0,2.0,1,40,40,9
2548,60,RL,9350.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,360.0,1,0.0,360.0,720.0,GasA,4,Y,5,720.0,720.0,0.0,1440.0,4,1,3,7,1,1,Attchd,3,2,480.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,157500.0,272.0,1.5,0,42,42,42
340,20,RL,9892.0,Pave,NA,4,Lvl,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,4,6,1341.0,2,284.0,54.0,1679.0,GasA,5,Y,5,1803.0,0.0,0.0,1803.0,3,1,4,7,2,3,Attchd,1,2,482.0,3,3,3,0.0,0,2,NA,0.0,2,WD ,285000.0,415.0,4.0,1,16,16,15
1487,90,RL,8777.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1084.0,1,0.0,188.0,1272.0,GasA,4,Y,5,1272.0,928.0,0.0,2200.0,4,2,3,7,0,0,NA,0,0,0.0,0,0,1,0.0,0,4,NA,0.0,9,WD ,145900.0,70.0,5.0,1,108,2008,5
1423,80,RL,10541.0,Pave,NA,3,Lvl,4,Corner,3,SawyerW,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,672.0,672.0,GasA,5,Y,5,1302.0,735.0,0.0,2037.0,3,1,4,7,1,3,Attchd,3,2,472.0,3,3,3,0.0,0,0,NA,0.0,2,WD ,229000.0,133.0,2.5,0,12,12,12
1342,20,RM,5940.0,Pave,NA,3,Lvl,4,FR3,3,BrkSide,Feedr,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,CBlock,None,0.0,3,3,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,4,896.0,0.0,0.0,896.0,2,1,3,7,0,0,Detchd,1,1,280.0,3,3,3,0.0,0,3,NA,0.0,4,ConLD,79000.0,0.0,1.0,1,62,62,58
1949,50,RL,10284.0,Pave,NA,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,1030.0,2,66.0,55.0,1151.0,GasA,5,Y,5,845.0,436.0,0.0,1281.0,1,1,3,4,0,0,Detchd,1,2,580.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,128500.0,0.0,3.0,1,82,29,14
