id,lotarea,lotshape,utilities,landslope,overallqual,overallcond,masvnrarea,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplacequ,garagefinish,garagearea,garagequal,garagecond,paveddrive,poolarea,poolqc,fence,mosold,saleprice,totalporch,totalbaths,remod,age_blt,age_garage,age_remod,nhood_Blmngtn,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NAmes,nhood_NPkVill,nhood_NWAmes,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,rstyle_Gable,rstyle_Hip,fd_BrkTil,fd_CBlock,fd_PConc,hstyle_2s,btype_1Fam,btype_2Fam,btype_twnh,mvtype_BrkFace,mvtype_None,mvtype_Stone,gtype_Attchd,gtype_BuiltIn,gtype_Detchd,gtype_NA,newhouse,mainrd,railway,park
1367,8235.0,3,4,3,5,7,0.0,3,3,1,2,180.0,3,645.0,0.0,825.0,1,5,825.0,0.0,0.0,825.0,2,1,3,7,0,2,720.0,3,3,3,0.0,0,3,6,125000.0,190.0,2.0,1,53,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
580,11700.0,4,4,3,6,6,0.0,3,3,1,3,298.0,1,0.0,429.0,727.0,1,5,829.0,727.0,0.0,1556.0,4,1,3,7,0,1,441.0,3,3,3,0.0,0,0,5,154000.0,0.0,1.5,0,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
341,12961.0,4,4,3,6,5,0.0,4,3,2,6,944.0,1,0.0,208.0,1152.0,1,5,1152.0,645.0,0.0,1797.0,3,1,4,7,2,3,616.0,3,3,3,0.0,0,0,3,231000.0,474.0,3.5,1,17,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
26,8450.0,4,4,3,5,6,0.0,3,3,1,4,775.0,1,0.0,281.0,1056.0,1,5,1056.0,0.0,0.0,1056.0,3,1,3,7,2,1,304.0,3,3,3,0.0,0,0,7,142000.0,269.0,2.0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2667,22950.0,2,4,3,10,9,0.0,3,3,2,1,0.0,1,0.0,1107.0,1107.0,1,5,1518.0,1518.0,572.0,3608.0,4,1,5,7,3,1,840.0,5,3,3,0.0,0,4,6,475000.0,670.0,2.5,1,114,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2884,5748.0,3,4,2,8,5,473.0,5,3,4,6,1573.0,1,0.0,0.0,1573.0,1,5,1778.0,0.0,0.0,1778.0,2,1,5,7,4,3,495.0,3,3,3,0.0,0,0,2,375000.0,329.0,4.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
28,10500.0,4,4,3,4,5,0.0,3,3,1,5,432.0,1,0.0,432.0,864.0,1,5,864.0,0.0,0.0,864.0,3,1,3,7,1,0,0.0,0,0,3,0.0,0,0,4,115000.0,0.0,1.0,0,39,2010,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
531,7500.0,4,4,3,7,5,0.0,4,3,1,6,410.0,1,0.0,811.0,1221.0,1,5,1221.0,0.0,0.0,1221.0,2,1,4,7,0,2,400.0,3,3,3,0.0,0,0,10,185000.0,113.0,3.0,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2189,10042.0,4,4,3,6,8,0.0,3,3,1,2,144.0,5,278.0,238.0,660.0,1,5,740.0,125.0,0.0,865.0,2,1,3,7,4,1,216.0,3,3,3,0.0,0,0,8,108500.0,84.0,2.0,1,87,87,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2508,2544.0,4,4,3,7,5,0.0,4,3,1,1,0.0,1,0.0,600.0,600.0,1,5,520.0,623.0,80.0,1223.0,2,1,4,7,0,2,480.0,3,3,3,0.0,0,0,7,147400.0,166.0,2.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
573,3768.0,4,4,3,7,5,218.0,4,3,1,6,549.0,1,0.0,142.0,691.0,1,5,713.0,739.0,0.0,1452.0,3,1,4,7,0,1,506.0,3,3,3,0.0,0,0,9,156000.0,34.0,3.5,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1363,10320.0,4,4,3,5,6,0.0,3,2,1,1,0.0,1,0.0,880.0,880.0,1,5,880.0,428.0,0.0,1308.0,2,1,3,7,0,1,400.0,2,2,3,0.0,0,0,4,120000.0,117.0,2.0,1,93,58,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
487,9734.0,3,4,3,7,5,0.0,4,3,2,6,241.0,3,113.0,30.0,384.0,1,5,744.0,630.0,0.0,1374.0,3,1,4,7,0,3,400.0,3,3,3,0.0,0,0,5,167000.0,0.0,2.5,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1083,3182.0,4,4,3,7,5,14.0,4,4,1,6,16.0,1,0.0,1330.0,1346.0,1,5,1504.0,0.0,0.0,1504.0,2,1,4,7,4,3,437.0,3,3,3,0.0,0,0,5,191000.0,176.0,2.0,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1620,8872.0,3,4,3,6,5,0.0,4,3,1,1,0.0,1,0.0,384.0,384.0,1,5,754.0,630.0,0.0,1384.0,3,1,3,7,3,3,390.0,3,3,3,0.0,0,0,3,161500.0,0.0,2.5,0,10,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1929,12198.0,3,4,3,5,6,0.0,3,3,3,3,780.0,1,0.0,424.0,1204.0,1,5,1411.0,0.0,0.0,1411.0,3,1,3,7,3,2,310.0,3,3,3,0.0,0,0,6,130000.0,360.0,1.0,1,52,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1820,8480.0,4,4,3,5,6,0.0,3,3,1,6,630.0,1,0.0,340.0,970.0,1,5,970.0,0.0,0.0,970.0,2,1,3,7,0,1,624.0,3,3,3,0.0,0,0,7,132500.0,216.0,2.0,0,44,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1398,10200.0,4,4,3,5,8,0.0,4,3,3,5,704.0,1,0.0,160.0,864.0,1,5,904.0,0.0,0.0,904.0,3,1,4,7,0,1,912.0,3,3,3,0.0,0,3,6,144000.0,143.0,1.0,0,38,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2177,9555.0,3,4,3,5,6,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,1,5,1100.0,1133.0,0.0,2233.0,5,2,3,7,0,3,579.0,3,4,3,0.0,0,0,2,141000.0,0.0,2.5,0,28,28,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2144,7200.0,4,4,3,4,8,0.0,3,3,1,3,385.0,1,0.0,0.0,385.0,1,5,875.0,0.0,0.0,875.0,3,1,4,7,0,1,728.0,3,3,3,0.0,0,0,10,117000.0,352.0,1.0,1,35,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2697,6780.0,4,4,3,6,8,0.0,3,3,3,6,490.0,1,0.0,30.0,520.0,0,5,520.0,0.0,234.0,754.0,2,1,3,7,0,0,0.0,0,0,1,0.0,0,0,6,84500.0,53.0,2.0,1,71,2006,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1403,53227.0,3,4,2,4,6,0.0,4,3,4,4,1116.0,1,0.0,248.0,1364.0,1,5,1663.0,0.0,0.0,1663.0,2,1,4,6,4,3,529.0,3,3,3,0.0,0,0,3,256000.0,361.0,2.0,1,54,54,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
596,9100.0,4,4,3,5,6,0.0,3,3,1,4,338.0,3,466.0,121.0,925.0,1,5,925.0,0.0,0.0,925.0,2,1,3,7,0,1,429.0,3,3,3,0.0,0,2,7,117500.0,0.0,1.5,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
922,9600.0,3,4,3,5,7,0.0,3,2,1,3,428.0,1,0.0,300.0,728.0,1,5,976.0,332.0,0.0,1308.0,2,1,3,5,3,1,256.0,3,3,3,0.0,0,0,6,160000.0,70.0,2.5,1,69,69,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2065,14175.0,4,4,2,5,5,0.0,3,3,1,3,386.0,5,522.0,332.0,1240.0,1,5,1375.0,0.0,0.0,1375.0,3,1,3,7,4,1,323.0,3,3,3,0.0,0,0,12,187000.0,0.0,2.0,1,51,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1710,14277.0,4,4,3,8,5,280.0,5,3,2,6,938.0,1,0.0,379.0,1317.0,1,5,1217.0,1168.0,0.0,2385.0,3,1,4,7,4,3,818.0,3,3,3,0.0,0,0,1,350000.0,420.0,3.5,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1034,9000.0,4,4,3,5,5,0.0,4,3,2,1,0.0,1,0.0,896.0,896.0,1,5,896.0,896.0,0.0,1792.0,4,2,3,7,0,1,480.0,3,3,3,0.0,0,0,6,133000.0,45.0,3.0,0,34,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1057,13693.0,4,4,3,8,5,554.0,5,3,4,6,1728.0,4,495.0,195.0,2418.0,1,5,2464.0,0.0,0.0,2464.0,4,1,5,7,5,3,650.0,3,3,3,0.0,0,0,8,417500.0,436.0,3.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
470,3635.0,4,4,3,7,5,130.0,4,3,1,5,988.0,1,0.0,398.0,1386.0,1,5,1569.0,0.0,0.0,1569.0,1,1,4,7,3,2,660.0,3,3,3,0.0,0,0,5,175900.0,163.0,2.5,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
819,10933.0,4,4,3,9,5,242.0,5,3,4,6,1021.0,1,0.0,534.0,1555.0,1,5,1680.0,0.0,0.0,1680.0,1,1,5,7,4,3,1138.0,3,3,3,0.0,0,0,7,323262.0,209.0,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
2160,8450.0,4,4,3,7,5,0.0,4,3,2,6,699.0,1,0.0,638.0,1337.0,1,5,1337.0,0.0,0.0,1337.0,3,1,4,7,0,2,531.0,3,3,3,0.0,0,0,10,185000.0,39.0,3.0,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2552,8550.0,4,4,3,6,8,0.0,3,3,1,4,574.0,1,0.0,242.0,816.0,1,5,816.0,0.0,0.0,816.0,2,1,3,7,2,1,240.0,3,3,3,0.0,0,3,7,129800.0,268.0,2.0,1,72,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
41,12182.0,4,4,3,7,5,226.0,4,3,2,4,1201.0,1,0.0,340.0,1541.0,1,5,1541.0,0.0,0.0,1541.0,3,1,4,7,4,2,532.0,3,3,3,0.0,0,0,5,220000.0,70.0,2.0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
742,6120.0,4,4,3,4,7,0.0,3,3,1,1,0.0,1,0.0,884.0,884.0,1,5,989.0,584.0,0.0,1573.0,3,1,4,7,0,1,240.0,3,3,3,0.0,0,0,7,133000.0,174.0,1.0,1,74,74,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
686,10800.0,4,4,3,4,7,0.0,3,3,1,1,0.0,1,0.0,832.0,832.0,1,3,832.0,629.0,0.0,1461.0,4,1,3,7,0,1,384.0,3,3,3,0.0,0,0,8,133500.0,204.0,2.0,1,60,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
314,12760.0,3,4,3,6,5,0.0,3,3,1,1,0.0,1,0.0,1958.0,1958.0,1,5,2048.0,0.0,0.0,2048.0,5,2,3,7,0,1,776.0,3,3,3,0.0,0,0,3,170000.0,0.0,3.0,0,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1630,7655.0,3,4,3,6,5,0.0,4,3,1,1,0.0,1,0.0,903.0,903.0,1,5,910.0,732.0,0.0,1642.0,3,1,3,7,3,2,392.0,3,3,3,0.0,0,0,7,168000.0,374.0,2.5,1,14,14,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
191,10560.0,4,4,3,6,7,0.0,2,3,1,3,283.0,1,0.0,455.0,738.0,1,5,868.0,602.0,0.0,1470.0,2,1,3,6,0,1,624.0,3,3,3,0.0,0,0,6,140750.0,0.0,1.5,1,88,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1626,7500.0,4,4,3,6,5,0.0,4,3,1,1,0.0,1,0.0,938.0,938.0,1,5,957.0,1342.0,0.0,2299.0,5,1,3,7,3,3,482.0,3,3,3,0.0,0,0,8,204000.0,218.0,3.5,1,8,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
59,9505.0,3,4,3,7,5,180.0,4,3,1,1,0.0,1,0.0,884.0,884.0,1,5,884.0,1151.0,0.0,2035.0,3,1,4,7,4,3,434.0,3,3,3,0.0,0,0,5,222500.0,192.0,2.5,0,9,9,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2632,10205.0,3,4,3,5,5,0.0,3,3,3,4,784.0,1,0.0,141.0,925.0,1,5,999.0,0.0,0.0,999.0,3,1,3,7,0,1,300.0,3,3,3,0.0,0,0,5,134500.0,222.0,2.0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1835,4379.0,3,4,3,8,5,0.0,4,3,3,6,851.0,1,0.0,527.0,1378.0,1,5,1378.0,0.0,0.0,1378.0,2,1,4,7,4,3,540.0,3,3,3,0.0,0,0,7,214000.0,216.0,3.0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2675,7800.0,4,4,3,5,7,0.0,4,3,2,3,507.0,1,0.0,286.0,793.0,1,5,793.0,325.0,0.0,1118.0,3,1,3,7,4,1,410.0,3,3,3,0.0,0,3,5,119900.0,271.0,2.0,1,67,67,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1503,12108.0,4,4,3,4,4,270.0,3,3,1,5,133.0,1,0.0,1307.0,1440.0,0,3,1440.0,0.0,0.0,1440.0,4,2,2,7,0,0,0.0,0,0,3,0.0,0,0,9,118000.0,0.0,2.0,0,53,2008,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1963,7000.0,4,4,3,5,7,45.0,3,3,1,3,588.0,1,0.0,422.0,1010.0,1,5,1134.0,0.0,0.0,1134.0,2,1,3,7,0,2,254.0,3,3,3,0.0,0,1,4,135000.0,16.0,1.0,1,47,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1352,13053.0,4,4,3,6,7,0.0,3,3,1,1,0.0,1,0.0,833.0,833.0,1,5,1053.0,795.0,0.0,1848.0,4,1,4,7,4,1,370.0,3,3,1,0.0,0,0,6,207000.0,220.0,1.5,1,85,86,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1519,8400.0,4,4,3,6,5,0.0,3,3,1,3,423.0,1,0.0,758.0,1181.0,1,5,1390.0,304.0,0.0,1694.0,4,1,3,7,4,1,576.0,3,3,3,0.0,0,0,6,136500.0,470.0,2.0,1,83,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1305,6000.0,4,4,3,4,7,0.0,3,3,1,1,0.0,1,0.0,901.0,901.0,1,5,901.0,0.0,0.0,901.0,2,1,3,7,0,1,281.0,2,3,3,0.0,0,0,8,107900.0,0.0,1.0,1,54,54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2014,6240.0,4,4,3,6,5,0.0,3,3,1,2,52.0,1,0.0,809.0,861.0,1,5,861.0,548.0,0.0,1409.0,3,1,3,7,4,1,528.0,3,3,3,0.0,0,0,3,126000.0,309.0,2.5,1,69,39,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,31770.0,3,4,3,6,5,112.0,3,4,4,4,639.0,1,0.0,441.0,1080.0,1,5,1656.0,0.0,0.0,1656.0,3,1,3,7,4,3,528.0,3,3,2,0.0,0,0,5,215000.0,272.0,2.0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1052,12474.0,4,4,3,10,5,272.0,5,3,3,6,1280.0,1,0.0,402.0,1682.0,1,5,1742.0,590.0,0.0,2332.0,3,1,5,7,5,3,846.0,3,3,3,0.0,0,0,8,426000.0,330.0,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
622,9600.0,4,4,3,5,7,0.0,3,3,1,5,607.0,1,0.0,506.0,1113.0,1,5,1113.0,0.0,0.0,1113.0,3,1,4,7,4,1,264.0,3,3,3,0.0,0,0,7,147000.0,200.0,1.0,1,59,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
913,8574.0,4,4,3,6,8,0.0,3,3,1,1,0.0,1,0.0,816.0,816.0,1,5,1232.0,0.0,0.0,1232.0,3,1,4,7,4,1,440.0,3,3,3,0.0,0,0,10,147500.0,180.0,1.0,1,93,93,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1058,14418.0,3,4,3,9,5,480.0,5,3,4,6,1375.0,1,0.0,575.0,1950.0,1,5,1950.0,0.0,0.0,1950.0,2,1,5,7,4,3,706.0,3,3,3,0.0,0,0,5,383000.0,363.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2348,10400.0,4,4,3,7,5,102.0,4,3,3,6,929.0,1,0.0,916.0,1845.0,1,5,1872.0,0.0,0.0,1872.0,3,1,3,7,3,3,604.0,3,3,3,0.0,0,0,6,241500.0,236.0,2.5,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1527,15564.0,4,4,3,6,6,0.0,4,3,1,1,0.0,1,0.0,676.0,676.0,1,5,676.0,588.0,0.0,1264.0,3,1,3,7,0,1,400.0,3,3,3,0.0,0,0,1,147500.0,424.0,1.0,1,94,14,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1011,13543.0,3,4,3,8,5,130.0,5,3,4,6,16.0,1,0.0,1152.0,1168.0,1,5,1168.0,1332.0,0.0,2500.0,5,1,5,7,4,3,683.0,3,3,3,0.0,0,0,7,355000.0,224.0,3.5,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1332,6130.0,4,4,3,5,6,0.0,3,3,1,5,784.0,1,0.0,0.0,784.0,1,5,784.0,0.0,0.0,784.0,2,1,4,7,0,0,0.0,0,0,3,0.0,0,0,5,109500.0,116.0,2.0,1,84,2008,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
709,5925.0,4,4,3,2,4,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,4,612.0,0.0,0.0,612.0,1,1,3,7,0,1,308.0,3,2,1,0.0,0,0,10,45000.0,25.0,1.0,1,69,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
209,24090.0,4,4,3,7,7,0.0,3,3,2,1,0.0,1,0.0,1032.0,1032.0,1,5,1207.0,1196.0,0.0,2403.0,4,1,3,7,3,1,349.0,3,3,3,0.0,0,0,6,244400.0,374.0,2.0,1,70,70,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
